SERIALNO,ST,PUMA,WGTP,Sm_Lo,Sm_Md,Sm_Hi,Lg_Lo,Lg_Md,Lg_Hi,Mil_Sm,Mil_Lg,ColDorm,Pers,IncK,Weight,hh
2014000042728,6,7312,20,0,0,0,0,1,0,0,0,0,3,42,20,1
2014000042766,6,7318,24,0,0,0,0,1,0,0,0,0,3,72,24,1
2014000042771,6,7321,14,0,1,0,0,0,0,0,0,0,1,61,14,1
2014000042782,6,7313,13,0,1,0,0,0,0,0,0,0,1,44,13,1
2014000042853,6,7320,30,0,0,0,0,1,0,0,0,0,5,139,30,1
2014000042906,6,7305,32,0,0,0,1,0,0,0,0,0,5,21,32,1
2014000042927,6,7306,13,1,0,0,0,0,0,0,0,0,2,15,13,1
2014000043279,6,7317,12,0,0,0,0,1,0,0,0,0,4,124,12,1
2014000043324,6,7310,20,0,0,1,0,0,0,0,0,0,2,238,20,1
2014000043428,6,7302,69,0,1,0,0,0,0,0,0,0,1,59,69,1
2014000043519,6,7317,29,0,0,0,0,0,1,0,0,0,3,237,29,1
2014000043559,6,7314,14,0,0,0,0,1,0,0,0,0,6,128,14,1
2014000043646,6,7310,14,0,1,0,0,0,0,0,0,0,1,26,14,1
2014000043664,6,7317,0,0,0,0,0,0,0,0,0,1,1,0,20,1
2014000043709,6,7315,0,0,0,0,0,0,0,0,0,1,1,0,20,1
2014000043720,6,7317,18,0,1,0,0,0,0,0,0,0,2,70,18,1
2014000043832,6,7316,52,0,1,0,0,0,0,0,0,0,1,43,52,1
2014000043936,6,7309,25,0,0,0,1,0,0,0,0,0,3,20,25,1
2014000044188,6,7321,10,0,1,0,0,0,0,0,0,0,2,31,10,1
2014000044248,6,7301,14,1,0,0,0,0,0,0,0,0,1,22,14,1
2014000044250,6,7318,14,0,0,0,0,1,0,0,0,0,4,37,14,1
2014000044515,6,7322,51,0,0,0,0,1,0,0,0,0,3,114,51,1
2014000044525,6,7308,17,0,0,0,0,1,0,0,0,0,3,145,17,1
2014000044568,6,7312,13,0,1,0,0,0,0,0,0,0,2,113,13,1
2014000044576,6,7315,23,0,0,0,0,1,0,0,0,0,3,49,23,1
2014000044640,6,7316,20,0,1,0,0,0,0,0,0,0,2,79,20,1
2014000044819,6,7310,19,1,0,0,0,0,0,0,0,0,1,18,19,1
2014000044861,6,7315,14,0,0,0,0,1,0,0,0,0,4,97,14,1
2014000044915,6,7310,12,1,0,0,0,0,0,0,0,0,2,24,12,1
2014000044951,6,7304,25,0,0,0,0,1,0,0,0,0,3,109,25,1
2014000045315,6,7317,38,0,0,0,0,1,0,0,0,0,3,66,38,1
2014000045439,6,7316,39,0,1,0,0,0,0,0,0,0,2,47,39,1
2014000045451,6,7303,6,0,0,0,0,1,0,0,0,0,3,52,6,1
2014000045491,6,7314,18,0,0,0,0,1,0,0,0,0,5,101,18,1
2014000045655,6,7305,21,0,0,0,0,1,0,0,0,0,4,124,21,1
2014000045817,6,7310,49,0,1,0,0,0,0,0,0,0,2,46,49,1
2014000045919,6,7317,10,1,0,0,0,0,0,0,0,0,1,1,10,1
2014000045974,6,7304,13,0,0,0,0,1,0,0,0,0,4,128,13,1
2014000046275,6,7307,13,1,0,0,0,0,0,0,0,0,1,17,13,1
2014000046318,6,7319,13,0,1,0,0,0,0,0,0,0,2,51,13,1
2014000046744,6,7303,13,0,0,0,0,1,0,0,0,0,3,73,13,1
2014000047198,6,7318,8,0,0,0,0,1,0,0,0,0,4,55,8,1
2014000047364,6,7302,15,0,0,0,0,1,0,0,0,0,4,132,15,1
2014000047543,6,7317,0,0,0,0,0,0,0,0,0,1,1,0,20,1
2014000047711,6,7319,14,0,0,0,0,1,0,0,0,0,3,84,14,1
2014000047784,6,7314,22,0,1,0,0,0,0,0,0,0,2,73,22,1
2014000048199,6,7314,21,1,0,0,0,0,0,0,0,0,1,12,21,1
2014000048475,6,7322,11,1,0,0,0,0,0,0,0,0,1,8,11,1
2014000048600,6,7319,11,0,1,0,0,0,0,0,0,0,2,97,11,1
2014000048684,6,7302,18,0,1,0,0,0,0,0,0,0,2,53,18,1
2014000048854,6,7308,14,0,0,0,0,1,0,0,0,0,4,47,14,1
2014000048944,6,7320,45,0,1,0,0,0,0,0,0,0,2,28,45,1
2014000048999,6,7303,19,0,0,0,0,1,0,0,0,0,3,37,19,1
2014000049006,6,7317,14,0,0,0,1,0,0,0,0,0,3,18,14,1
2014000049102,6,7316,68,0,1,0,0,0,0,0,0,0,2,139,68,1
2014000049451,6,7316,37,0,1,0,0,0,0,0,0,0,2,97,37,1
2014000049460,6,7302,3,0,0,0,0,1,0,0,0,0,6,128,3,1
2014000049478,6,7317,12,0,1,0,0,0,0,0,0,0,1,43,12,1
2014000049796,6,7301,13,0,0,0,0,1,0,0,0,0,8,92,13,1
2014000049844,6,7313,8,0,1,0,0,0,0,0,0,0,2,75,8,1
2014000049861,6,7312,7,0,0,0,1,0,0,0,0,0,3,0,7,1
2014000049972,6,7307,12,0,1,0,0,0,0,0,0,0,1,41,12,1
2014000049978,6,7312,45,0,1,0,0,0,0,0,0,0,2,116,45,1
2014000050078,6,7316,14,1,0,0,0,0,0,0,0,0,1,13,14,1
2014000050106,6,7318,7,0,1,0,0,0,0,0,0,0,2,78,7,1
2014000050450,6,7317,13,0,0,0,0,1,0,0,0,0,4,139,13,1
2014000050486,6,7315,12,0,1,0,0,0,0,0,0,0,1,112,12,1
2014000050490,6,7305,15,1,0,0,0,0,0,0,0,0,1,1,15,1
2014000050503,6,7315,24,0,1,0,0,0,0,0,0,0,2,49,24,1
2014000050537,6,7314,21,0,0,0,0,0,1,0,0,0,3,230,21,1
2014000050578,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000050694,6,7314,12,1,0,0,0,0,0,0,0,0,1,10,12,1
2014000050798,6,7317,18,0,1,0,0,0,0,0,0,0,1,39,18,1
2014000050973,6,7317,14,0,0,1,0,0,0,0,0,0,2,420,14,1
2014000051000,6,7313,25,0,0,0,0,1,0,0,0,0,4,86,25,1
2014000051178,6,7310,24,0,1,0,0,0,0,0,0,0,1,105,24,1
2014000051260,6,7315,15,0,1,0,0,0,0,0,0,0,1,50,15,1
2014000051568,6,7304,22,0,1,0,0,0,0,0,0,0,1,121,22,1
2014000051610,6,7319,25,0,1,0,0,0,0,0,0,0,2,43,25,1
2014000051797,6,7314,23,0,0,0,0,1,0,0,0,0,6,111,23,1
2014000051961,6,7312,10,0,0,0,0,0,0,0,1,0,5,102,10,1
2014000052173,6,7317,12,0,0,0,0,1,0,0,0,0,3,32,12,1
2014000052418,6,7309,9,0,1,0,0,0,0,0,0,0,1,75,9,1
2014000052424,6,7308,25,0,1,0,0,0,0,0,0,0,1,35,25,1
2014000052768,6,7315,13,0,0,0,0,1,0,0,0,0,3,32,13,1
2014000052859,6,7305,24,0,0,0,0,1,0,0,0,0,5,51,24,1
2014000052941,6,7309,49,0,0,0,0,0,1,0,0,0,4,193,49,1
2014000053128,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000053211,6,7318,11,0,1,0,0,0,0,0,0,0,2,33,11,1
2014000053222,6,7318,26,0,0,0,0,1,0,0,0,0,3,29,26,1
2014000053745,6,7310,26,0,0,1,0,0,0,0,0,0,2,204,26,1
2014000053993,6,7309,24,0,1,0,0,0,0,0,0,0,2,109,24,1
2014000054034,6,7310,10,0,0,0,0,0,0,0,1,0,4,43,10,1
2014000054217,6,7313,30,0,1,0,0,0,0,0,0,0,2,64,30,1
2014000054271,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000054284,6,7316,19,0,1,0,0,0,0,0,0,0,1,47,19,1
2014000054503,6,7308,50,0,0,0,0,1,0,0,0,0,3,75,50,1
2014000054580,6,7314,40,0,1,0,0,0,0,0,0,0,2,31,40,1
2014000054815,6,7320,26,0,1,0,0,0,0,0,0,0,2,107,26,1
2014000054865,6,7308,14,0,0,0,0,0,1,0,0,0,3,428,14,1
2014000054942,6,7309,13,0,1,0,0,0,0,0,0,0,2,49,13,1
2014000054989,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000055180,6,7319,47,0,0,0,0,0,1,0,0,0,6,184,47,1
2014000055181,6,7303,10,0,0,0,0,1,0,0,0,0,5,129,10,1
2014000055184,6,7315,70,0,0,0,1,0,0,0,0,0,5,13,70,1
2014000055190,6,7308,13,0,0,0,0,0,1,0,0,0,5,244,13,1
2014000055254,6,7314,24,0,1,0,0,0,0,0,0,0,2,32,24,1
2014000055336,6,7304,38,0,0,1,0,0,0,0,0,0,1,481,38,1
2014000055523,6,7321,14,0,0,0,0,1,0,0,0,0,3,48,14,1
2014000055620,6,7310,0,0,0,0,0,0,0,0,0,1,1,0,20,1
2014000055677,6,7318,31,0,0,0,0,1,0,0,0,0,4,41,31,1
2014000055760,6,7303,21,0,0,1,0,0,0,0,0,0,2,252,21,1
2014000055891,6,7310,13,0,1,0,0,0,0,0,0,0,1,31,13,1
2014000055946,6,7305,13,0,1,0,0,0,0,0,0,0,2,54,13,1
2014000056040,6,7310,14,1,0,0,0,0,0,0,0,0,1,22,14,1
2014000056387,6,7313,12,0,0,0,0,1,0,0,0,0,7,53,12,1
2014000056625,6,7303,11,0,0,0,0,1,0,0,0,0,4,40,11,1
2014000056723,6,7318,8,0,0,0,0,1,0,0,0,0,3,102,8,1
2014000056838,6,7322,14,0,1,0,0,0,0,0,0,0,2,110,14,1
2014000057040,6,7315,14,0,0,0,0,0,1,0,0,0,5,324,14,1
2014000057081,6,7306,22,1,0,0,0,0,0,0,0,0,2,13,22,1
2014000057339,6,7303,58,1,0,0,0,0,0,0,0,0,2,0,58,1
2014000057387,6,7315,26,0,0,0,0,0,1,0,0,0,3,562,26,1
2014000057415,6,7303,17,0,1,0,0,0,0,0,0,0,2,28,17,1
2014000057554,6,7314,19,0,1,0,0,0,0,0,0,0,1,118,19,1
2014000057696,6,7319,13,0,1,0,0,0,0,0,0,0,2,45,13,1
2014000057926,6,7310,13,0,1,0,0,0,0,0,0,0,1,38,13,1
2014000058038,6,7309,22,0,1,0,0,0,0,0,0,0,1,76,22,1
2014000058116,6,7315,33,1,0,0,0,0,0,0,0,0,1,0,33,1
2014000058201,6,7308,13,1,0,0,0,0,0,0,0,0,1,22,13,1
2014000058230,6,7316,24,0,1,0,0,0,0,0,0,0,2,83,24,1
2014000058568,6,7312,39,0,1,0,0,0,0,0,0,0,1,27,39,1
2014000058945,6,7310,25,0,1,0,0,0,0,0,0,0,1,150,25,1
2014000059109,6,7322,7,0,0,0,0,0,1,0,0,0,4,166,7,1
2014000059281,6,7306,35,1,0,0,0,0,0,0,0,0,2,0,35,1
2014000059640,6,7307,25,0,1,0,0,0,0,0,0,0,1,47,25,1
2014000059742,6,7314,13,0,0,1,0,0,0,0,0,0,1,155,13,1
2014000059770,6,7316,16,0,1,0,0,0,0,0,0,0,1,80,16,1
2014000059869,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000059919,6,7315,31,0,0,0,0,1,0,0,0,0,4,49,31,1
2014000059961,6,7313,46,1,0,0,0,0,0,0,0,0,2,2,46,1
2014000059984,6,7308,14,0,1,0,0,0,0,0,0,0,2,71,14,1
2014000060390,6,7309,23,0,0,0,0,1,0,0,0,0,5,150,23,1
2014000060660,6,7316,25,0,1,0,0,0,0,0,0,0,2,125,25,1
2014000060855,6,7318,28,0,0,0,0,1,0,0,0,0,4,33,28,1
2014000060985,6,7303,16,0,1,0,0,0,0,0,0,0,2,29,16,1
2014000061112,6,7321,11,0,0,0,0,0,1,0,0,0,3,198,11,1
2014000061355,6,7302,71,0,0,0,0,0,1,0,0,0,7,214,71,1
2014000061485,6,7306,21,0,0,0,0,0,1,0,0,0,4,161,21,1
2014000061543,6,7317,34,0,0,0,1,0,0,0,0,0,5,8,34,1
2014000061599,6,7309,24,0,0,1,0,0,0,0,0,0,2,196,24,1
2014000061893,6,7320,10,0,0,0,0,1,0,0,0,0,3,34,10,1
2014000062282,6,7320,19,0,1,0,0,0,0,0,0,0,2,128,19,1
2014000062367,6,7304,24,0,1,0,0,0,0,0,0,0,1,58,24,1
2014000062673,6,7304,15,0,1,0,0,0,0,0,0,0,2,56,15,1
2014000062676,6,7314,23,0,1,0,0,0,0,0,0,0,2,78,23,1
2014000062679,6,7315,0,0,0,0,0,0,0,0,0,1,1,0,20,1
2014000062926,6,7315,22,0,0,0,0,0,1,0,0,0,4,202,22,1
2014000062949,6,7312,12,0,1,0,0,0,0,0,0,0,1,91,12,1
2014000063106,6,7310,70,1,0,0,0,0,0,0,0,0,1,16,70,1
2014000063497,6,7301,21,1,0,0,0,0,0,0,0,0,1,11,21,1
2014000063571,6,7313,29,0,0,0,0,1,0,0,0,0,4,58,29,1
2014000063627,6,7321,13,0,0,0,0,1,0,0,0,0,3,119,13,1
2014000063712,6,7308,9,0,0,0,0,0,1,0,0,0,3,240,9,1
2014000064000,6,7315,25,0,1,0,0,0,0,0,0,0,2,81,25,1
2014000064066,6,7303,11,0,0,0,0,1,0,0,0,0,4,60,11,1
2014000064080,6,7301,30,0,1,0,0,0,0,0,0,0,1,52,30,1
2014000064141,6,7311,23,0,0,0,0,0,1,0,0,0,4,311,23,1
2014000064370,6,7302,25,0,1,0,0,0,0,0,0,0,2,83,25,1
2014000064401,6,7310,13,0,1,0,0,0,0,0,0,0,1,119,13,1
2014000064549,6,7309,15,0,1,0,0,0,0,0,0,0,2,80,15,1
2014000064590,6,7310,7,1,0,0,0,0,0,0,0,0,1,5,7,1
2014000064697,6,7301,25,0,0,1,0,0,0,0,0,0,2,165,25,1
2014000064749,6,7302,2,1,0,0,0,0,0,0,0,0,2,13,2,1
2014000064772,6,7316,12,0,1,0,0,0,0,0,0,0,1,50,12,1
2014000064909,6,7312,18,0,0,0,0,0,0,0,1,0,4,78,18,1
2014000065066,6,7311,38,0,0,0,0,1,0,0,0,0,5,88,38,1
2014000065090,6,7302,23,0,1,0,0,0,0,0,0,0,1,56,23,1
2014000065247,6,7301,11,0,1,0,0,0,0,0,0,0,2,65,11,1
2014000065461,6,7318,48,0,0,0,0,1,0,0,0,0,3,94,48,1
2014000065631,6,7307,11,0,0,0,0,0,1,0,0,0,4,164,11,1
2014000065648,6,7320,71,0,0,0,0,1,0,0,0,0,3,26,71,1
2014000065737,6,7305,38,0,1,0,0,0,0,0,0,0,2,64,38,1
2014000065741,6,7311,13,0,1,0,0,0,0,0,0,0,2,29,13,1
2014000066022,6,7315,16,1,0,0,0,0,0,0,0,0,1,1,16,1
2014000066099,6,7302,13,0,1,0,0,0,0,0,0,0,2,60,13,1
2014000066214,6,7313,14,0,1,0,0,0,0,0,0,0,2,78,14,1
2014000066509,6,7310,20,1,0,0,0,0,0,0,0,0,2,14,20,1
2014000066518,6,7314,13,0,0,1,0,0,0,0,0,0,2,168,13,1
2014000066576,6,7310,27,0,1,0,0,0,0,0,0,0,2,46,27,1
2014000066920,6,7302,22,0,1,0,0,0,0,0,0,0,1,32,22,1
2014000067067,6,7302,2,0,0,0,0,0,1,0,0,0,3,418,2,1
2014000067133,6,7314,11,0,0,0,0,0,1,0,0,0,5,208,11,1
2014000067247,6,7310,24,0,1,0,0,0,0,0,0,0,2,66,24,1
2014000067255,6,7306,13,0,1,0,0,0,0,0,0,0,2,32,13,1
2014000067287,6,7310,8,0,0,1,0,0,0,0,0,0,2,178,8,1
2014000067333,6,7309,20,0,0,0,0,0,1,0,0,0,3,392,20,1
2014000067345,6,7309,15,0,1,0,0,0,0,0,0,0,2,82,15,1
2014000067503,6,7320,36,0,1,0,0,0,0,0,0,0,2,46,36,1
2014000067700,6,7308,14,0,1,0,0,0,0,0,0,0,2,119,14,1
2014000067854,6,7310,13,0,0,0,0,1,0,0,0,0,3,131,13,1
2014000068407,6,7316,17,0,0,0,0,0,0,0,1,0,3,16,17,1
2014000068431,6,7321,19,0,1,0,0,0,0,0,0,0,2,85,19,1
2014000068526,6,7309,12,0,0,0,0,1,0,0,0,0,3,54,12,1
2014000068687,6,7314,13,0,1,0,0,0,0,0,0,0,2,133,13,1
2014000068719,6,7309,7,0,1,0,0,0,0,0,0,0,1,65,7,1
2014000068845,6,7322,7,0,0,0,0,1,0,0,0,0,4,26,7,1
2014000068974,6,7321,23,0,0,0,0,1,0,0,0,0,4,72,23,1
2014000068980,6,7319,8,0,0,0,0,1,0,0,0,0,3,32,8,1
2014000069073,6,7310,14,0,1,0,0,0,0,0,0,0,1,61,14,1
2014000069092,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000069173,6,7309,25,0,0,0,0,0,1,0,0,0,3,172,25,1
2014000069315,6,7309,22,0,1,0,0,0,0,0,0,0,2,77,22,1
2014000069333,6,7321,34,0,1,0,0,0,0,0,0,0,2,34,34,1
2014000069376,6,7305,44,0,0,0,1,0,0,0,0,0,5,1,44,1
2014000069435,6,7316,23,0,0,0,1,0,0,0,0,0,3,7,23,1
2014000069439,6,7304,20,0,0,0,1,0,0,0,0,0,3,22,20,1
2014000069451,6,7310,63,1,0,0,0,0,0,0,0,0,1,1,63,1
2014000069502,6,7321,13,0,1,0,0,0,0,0,0,0,1,40,13,1
2014000069518,6,7315,12,0,0,0,1,0,0,0,0,0,5,24,12,1
2014000069552,6,7312,38,0,0,0,0,0,1,0,0,0,3,168,38,1
2014000069704,6,7319,11,1,0,0,0,0,0,0,0,0,2,23,11,1
2014000069916,6,7318,57,0,0,0,0,1,0,0,0,0,3,66,57,1
2014000070012,6,7306,11,0,0,0,0,0,1,0,0,0,3,191,11,1
2014000070248,6,7301,59,0,0,0,0,1,0,0,0,0,3,59,59,1
2014000070280,6,7301,12,0,0,0,0,1,0,0,0,0,5,93,12,1
2014000070322,6,7319,10,0,0,0,0,1,0,0,0,0,3,90,10,1
2014000070347,6,7316,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000070432,6,7314,14,0,0,0,0,1,0,0,0,0,3,53,14,1
2014000070687,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000070698,6,7319,13,0,1,0,0,0,0,0,0,0,2,39,13,1
2014000070825,6,7321,12,0,0,0,0,1,0,0,0,0,3,79,12,1
2014000070934,6,7319,11,0,1,0,0,0,0,0,0,0,2,121,11,1
2014000071248,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000071305,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000071337,6,7312,24,0,1,0,0,0,0,0,0,0,2,28,24,1
2014000071371,6,7308,15,0,0,0,0,1,0,0,0,0,4,96,15,1
2014000071474,6,7318,42,0,0,0,0,1,0,0,0,0,5,123,42,1
2014000071485,6,7315,18,0,1,0,0,0,0,0,0,0,2,42,18,1
2014000071613,6,7315,35,0,0,0,0,1,0,0,0,0,4,92,35,1
2014000071771,6,7303,13,1,0,0,0,0,0,0,0,0,1,25,13,1
2014000071911,6,7319,30,0,1,0,0,0,0,0,0,0,2,28,30,1
2014000071917,6,7312,15,0,1,0,0,0,0,0,0,0,2,102,15,1
2014000072333,6,7314,34,0,1,0,0,0,0,0,0,0,2,118,34,1
2014000072382,6,7320,14,0,0,0,0,1,0,0,0,0,6,123,14,1
2014000072397,6,7308,21,0,1,0,0,0,0,0,0,0,2,119,21,1
2014000072543,6,7308,19,0,0,1,0,0,0,0,0,0,2,161,19,1
2014000072562,6,7301,6,0,0,0,0,1,0,0,0,0,4,129,6,1
2014000072812,6,7320,22,0,1,0,0,0,0,0,0,0,2,57,22,1
2014000073022,6,7308,12,0,0,0,0,0,1,0,0,0,3,216,12,1
2014000073146,6,7313,18,0,1,0,0,0,0,0,0,0,2,40,18,1
2014000073152,6,7311,78,0,0,0,0,1,0,0,0,0,4,43,78,1
2014000073247,6,7313,13,1,0,0,0,0,0,0,0,0,1,25,13,1
2014000073250,6,7310,8,0,0,0,0,1,0,0,0,0,3,81,8,1
2014000073503,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000073798,6,7307,9,0,0,0,0,0,1,0,0,0,6,197,9,1
2014000074028,6,7302,26,1,0,0,0,0,0,0,0,0,1,12,26,1
2014000074522,6,7309,14,0,1,0,0,0,0,0,0,0,2,53,14,1
2014000074636,6,7308,14,0,0,0,0,0,1,0,0,0,5,214,14,1
2014000074731,6,7313,13,0,0,0,0,0,1,0,0,0,3,206,13,1
2014000075089,6,7313,12,0,1,0,0,0,0,0,0,0,2,38,12,1
2014000075281,6,7318,8,0,1,0,0,0,0,0,0,0,1,33,8,1
2014000075285,6,7301,13,1,0,0,0,0,0,0,0,0,1,22,13,1
2014000075370,6,7309,12,1,0,0,0,0,0,0,0,0,1,1,12,1
2014000075543,6,7317,13,0,1,0,0,0,0,0,0,0,1,30,13,1
2014000075552,6,7310,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000075566,6,7322,13,0,0,0,0,1,0,0,0,0,3,72,13,1
2014000075616,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000075739,6,7317,18,0,1,0,0,0,0,0,0,0,1,107,18,1
2014000075923,6,7310,11,0,1,0,0,0,0,0,0,0,2,103,11,1
2014000076119,6,7316,36,0,1,0,0,0,0,0,0,0,2,150,36,1
2014000076187,6,7314,12,0,1,0,0,0,0,0,0,0,1,90,12,1
2014000076207,6,7308,14,0,1,0,0,0,0,0,0,0,2,75,14,1
2014000076607,6,7308,9,0,0,0,0,1,0,0,0,0,3,109,9,1
2014000076612,6,7312,25,0,1,0,0,0,0,0,0,0,2,72,25,1
2014000076629,6,7314,14,0,1,0,0,0,0,0,0,0,2,37,14,1
2014000077136,6,7306,14,0,0,0,0,1,0,0,0,0,4,45,14,1
2014000077141,6,7314,21,0,1,0,0,0,0,0,0,0,2,40,21,1
2014000077172,6,7316,13,1,0,0,0,0,0,0,0,0,1,17,13,1
2014000077177,6,7315,17,0,0,0,0,1,0,0,0,0,4,113,17,1
2014000077344,6,7306,12,0,1,0,0,0,0,0,0,0,1,77,12,1
2014000077426,6,7322,9,0,0,0,0,1,0,0,0,0,6,61,9,1
2014000077588,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000077783,6,7314,25,0,1,0,0,0,0,0,0,0,2,37,25,1
2014000078014,6,7307,0,0,0,0,0,0,0,0,0,1,1,0,20,1
2014000078088,6,7313,26,0,1,0,0,0,0,0,0,0,2,28,26,1
2014000078346,6,7320,41,0,0,0,0,0,0,0,1,0,3,80,41,1
2014000078347,6,7312,12,0,0,0,0,0,0,1,0,0,1,7,12,1
2014000078377,6,7318,35,0,1,0,0,0,0,0,0,0,2,66,35,1
2014000078492,6,7302,12,0,0,0,0,1,0,0,0,0,6,120,12,1
2014000078554,6,7315,11,0,0,1,0,0,0,0,0,0,2,433,11,1
2014000078760,6,7321,12,0,0,0,0,1,0,0,0,0,4,119,12,1
2014000079044,6,7320,22,0,0,0,0,1,0,0,0,0,4,88,22,1
2014000079666,6,7322,9,0,1,0,0,0,0,0,0,0,2,43,9,1
2014000079897,6,7310,13,0,1,0,0,0,0,0,0,0,2,121,13,1
2014000079946,6,7301,22,0,1,0,0,0,0,0,0,0,2,140,22,1
2014000080054,6,7318,49,0,0,1,0,0,0,0,0,0,2,158,49,1
2014000080361,6,7301,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000080460,6,7314,11,0,0,0,0,0,1,0,0,0,3,194,11,1
2014000080498,6,7310,7,0,0,1,0,0,0,0,0,0,2,155,7,1
2014000080521,6,7310,45,0,0,0,0,1,0,0,0,0,3,70,45,1
2014000080900,6,7316,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000080935,6,7304,13,0,0,1,0,0,0,0,0,0,2,168,13,1
2014000081095,6,7316,16,0,1,0,0,0,0,0,0,0,1,30,16,1
2014000081098,6,7310,20,0,1,0,0,0,0,0,0,0,2,135,20,1
2014000081201,6,7314,12,0,0,0,0,0,0,0,1,0,8,85,12,1
2014000081605,6,7316,12,1,0,0,0,0,0,0,0,0,2,6,12,1
2014000081721,6,7318,12,0,1,0,0,0,0,0,0,0,2,112,12,1
2014000081744,6,7310,9,0,1,0,0,0,0,0,0,0,2,75,9,1
2014000081826,6,7320,14,0,1,0,0,0,0,0,0,0,2,102,14,1
2014000082180,6,7316,19,0,1,0,0,0,0,0,0,0,1,82,19,1
2014000082426,6,7302,14,0,0,0,0,1,0,0,0,0,5,131,14,1
2014000082682,6,7320,21,0,1,0,0,0,0,0,0,0,2,54,21,1
2014000082802,6,7316,8,0,0,0,0,1,0,0,0,0,4,64,8,1
2014000082804,6,7318,12,0,1,0,0,0,0,0,0,0,2,39,12,1
2014000082821,6,7314,20,0,0,1,0,0,0,0,0,0,1,219,20,1
2014000082988,6,7314,26,0,0,1,0,0,0,0,0,0,2,525,26,1
2014000083085,6,7311,40,0,1,0,0,0,0,0,0,0,2,92,40,1
2014000083365,6,7317,39,1,0,0,0,0,0,0,0,0,2,0,39,1
2014000083604,6,7313,23,0,0,0,0,0,0,0,1,0,4,64,23,1
2014000083736,6,7302,12,1,0,0,0,0,0,0,0,0,2,0,12,1
2014000083788,6,7319,45,0,0,0,0,1,0,0,0,0,4,48,45,1
2014000083875,6,7306,12,0,0,0,0,1,0,0,0,0,3,56,12,1
2014000083979,6,7321,14,0,0,0,1,0,0,0,0,0,5,4,14,1
2014000084074,6,7320,66,0,0,0,0,0,0,0,1,0,4,157,66,1
2014000084189,6,7302,25,1,0,0,0,0,0,0,0,0,2,5,25,1
2014000084343,6,7315,12,0,0,0,0,1,0,0,0,0,3,99,12,1
2014000084386,6,7303,13,0,0,0,0,1,0,0,0,0,3,87,13,1
2014000084437,6,7310,13,1,0,0,0,0,0,0,0,0,1,24,13,1
2014000084471,6,7315,31,0,0,0,0,1,0,0,0,0,4,37,31,1
2014000084480,6,7301,12,0,1,0,0,0,0,0,0,0,1,91,12,1
2014000084484,6,7318,53,0,1,0,0,0,0,0,0,0,2,123,53,1
2014000084499,6,7320,36,0,0,1,0,0,0,0,0,0,2,215,36,1
2014000084592,6,7311,13,0,0,1,0,0,0,0,0,0,2,163,13,1
2014000084646,6,7311,66,0,0,0,0,0,1,0,0,0,3,284,66,1
2014000084929,6,7322,11,0,1,0,0,0,0,0,0,0,2,85,11,1
2014000085001,6,7314,40,0,1,0,0,0,0,0,0,0,2,133,40,1
2014000085018,6,7311,42,0,1,0,0,0,0,0,0,0,1,54,42,1
2014000085279,6,7305,14,0,1,0,0,0,0,0,0,0,2,64,14,1
2014000085402,6,7312,25,0,1,0,0,0,0,0,0,0,1,26,25,1
2014000085505,6,7317,14,0,1,0,0,0,0,0,0,0,1,42,14,1
2014000086059,6,7304,42,0,1,0,0,0,0,0,0,0,2,37,42,1
2014000086231,6,7302,24,0,0,0,0,0,1,0,0,0,3,178,24,1
2014000086237,6,7317,10,0,0,0,0,1,0,0,0,0,3,31,10,1
2014000086266,6,7304,20,1,0,0,0,0,0,0,0,0,1,16,20,1
2014000086350,6,7310,19,0,1,0,0,0,0,0,0,0,2,148,19,1
2014000086496,6,7303,59,1,0,0,0,0,0,0,0,0,1,18,59,1
2014000086506,6,7321,11,0,1,0,0,0,0,0,0,0,1,34,11,1
2014000086556,6,7317,12,0,1,0,0,0,0,0,0,0,1,26,12,1
2014000086795,6,7310,0,0,0,0,0,0,0,1,0,0,1,0,20,1
2014000086968,6,7315,10,0,0,0,0,1,0,0,0,0,3,62,10,1
2014000087158,6,7321,11,1,0,0,0,0,0,0,0,0,2,5,11,1
2014000087350,6,7322,27,0,0,0,0,1,0,0,0,0,7,34,27,1
2014000087442,6,7307,14,0,0,0,0,0,1,0,0,0,5,281,14,1
2014000087587,6,7319,25,0,1,0,0,0,0,0,0,0,2,71,25,1
2014000087609,6,7311,14,0,1,0,0,0,0,0,0,0,1,102,14,1
