TAZ,UnitCount,hh,Sm_Lo,Lg_Lo,Sm_Md,Lg_Md,Sm_Hi,Lg_Hi,Mil_Sm,Mil_Lg,ColDorm,TAZorLUZ
14168,38.111431122,38.111431122,0.812695324,0.130271539,7.390050888,13.040081024,6.320534706,8.69195652,0.533395886,1.192442894,0,TAZ
14169,84.039108276,84.039108276,1.434433818,0.224046588,17.533172607,32.126178741,12.850755692,14.508180618,1.854349732,3.507994175,0,TAZ
14170,50.970352173,50.970352173,1.431454062,0.222542569,12.04786396,12.880126953,9.239472389,12.834981918,0.76013881,1.553771853,0,TAZ
14171,101.108451843,101.108451843,3.00684309,0.462999403,28.58710289,44.622249603,10.50784111,8.693344116,1.933632374,3.294444799,0,TAZ
14172,53.728927612,53.728927612,1.72388947,0.267099291,14.320668221,13.501504898,9.208869934,12.210654259,0.861727238,1.634513855,0,TAZ
14173,76.764785767,76.764785767,1.180809021,0.184118986,14.571159363,29.460277557,12.170917511,14.4902668,1.553831339,3.15340209,0,TAZ
14174,144.114105225,144.114105225,1.930556536,0.306194603,21.788190842,46.791133881,27.507219315,38.343990326,2.244836569,5.201978683,0,TAZ
14175,91.449417114,91.449417114,1.484675884,0.345706791,17.729997635,33.352497101,14.623950005,17.121763229,2.715488911,4.075335026,0,TAZ
14176,135.376434326,135.376434326,1.177671909,0.188599885,15.690329552,48.605922699,26.312900543,36.42432785,2.060696125,4.915982723,0,TAZ
14177,178.886413574,178.886413574,2.377040148,0.379305869,34.331157684,79.398597717,25.216608047,24.858358383,4.17364645,8.151695251,0,TAZ
14178,155.88835144,155.88835144,0.020277619,0.003235966,8.723404884,54.573329926,33.314613342,52.034606934,1.788349867,5.430540085,0,TAZ
14179,133.180160522,133.180160522,2.320836782,0.371388853,22.401203156,40.318374634,25.33142662,35.929870605,1.964694262,4.542359352,0,TAZ
14180,42.943973541,42.943973541,0.568047285,0.090447828,7.431117058,16.997034073,6.933166504,8.264676094,0.865785897,1.793699026,0,TAZ
14181,325.366485596,325.366485596,0.501708925,0.080407321,45.82151413,209.245773315,30.098884583,16.402341843,7.748777866,15.467082024,0,TAZ
14182,76.543380737,76.543380737,0.391730547,0.062789746,11.172159195,56.075817108,4.273674965,0.454677641,1.350744843,2.761787176,0,TAZ
14183,9.651350021,9.651350021,0.563280761,0.070575707,5.591863632,1.725066781,1.001414776,0.023469802,0.343788058,0.331890106,0,TAZ
14184,158.26348877,158.26348877,2.840916872,0.445064664,25.556034088,40.424777985,32.640041351,49.56477356,1.934049606,4.857824802,0,TAZ
14185,125.006416321,125.006416321,3.77453351,0.599863112,30.530578613,32.049770355,22.043985367,30.40517807,1.833941221,3.768562078,0,TAZ
14186,120.758903503,120.758903503,0.915704072,0.142251,10.991006851,33.190048218,27.125471115,43.400428772,1.222938061,3.771060228,0,TAZ
14187,64.975418091,64.975418091,3.847381592,0.603063166,27.175127029,16.127124786,7.425958633,6.407827377,1.464915395,1.924018025,0,TAZ
14188,67.512565613,67.512565613,0.919130206,0.131296858,12.085680008,46.291740417,3.855983973,0.374249339,1.413656116,2.440827847,0,TAZ
14189,42.185092926,42.185092926,3.033899784,0.471122354,20.921361923,10.186641693,3.707411051,1.493955493,1.122043967,1.248658299,0,TAZ
14190,26.010349274,26.010349274,1.737475395,0.264854342,11.336158752,6.072329521,2.833910227,2.269794464,0.705027521,0.790799022,0,TAZ
14191,25.178701401,25.178701401,1.611452103,0.2500588,9.965167999,6.386389256,2.81069088,2.362464428,0.884853661,0.90762502,0,TAZ
14192,47.57012558,47.57012558,0.72193718,0.115720443,6.538327217,12.277322769,10.15362072,15.774459839,0.53154099,1.457197189,0,TAZ
14193,56.234516144,56.234516144,3.806363106,0.610140562,28.097108841,14.518485069,4.776894569,1.558593273,1.261363626,1.605566978,0,TAZ
14194,35.940742493,35.940742493,2.18251729,0.336192638,14.73361969,8.634642601,4.230927944,3.860754967,0.878813207,1.083275914,0,TAZ
14195,63.332454681,63.332454681,3.231963873,0.516529262,24.479404449,16.287960052,7.955011368,7.801980972,1.205523372,1.854079723,0,TAZ
14196,5.461634159,5.461634159,0.391730547,0.062789746,2.869621515,1.415366173,0.420963138,0.017343916,0.128516063,0.155302852,0,TAZ
14197,24.51480484,24.51480484,1.133987665,0.096477747,14.756191254,3.466876268,2.982590199,0.049541902,1.075856566,0.953282356,0,TAZ
14198,16.572290421,16.572290421,1.338145256,0.200843439,8.270226479,3.637101173,1.448306084,0.620852411,0.544929147,0.511885762,0,TAZ
14199,5.917453766,5.917453766,8.471815818E-5,1.024054473E-5,0.056453608,0.545852542,1.439798117,3.587702274,0.035435323,0.252116889,0,TAZ
14200,5.917453766,5.917453766,8.471815818E-5,1.024054473E-5,0.056453608,0.545852542,1.439798117,3.587702274,0.035435323,0.252116889,0,TAZ
14201,18.555837631,18.555837631,0.059929118,0.035048179,1.869935989,1.618938327,3.770257235,8.906839371,1.085264921,1.209624648,0,TAZ
14202,10.384531975,10.384531975,0.026857609,0.015711237,0.970109999,1.235916853,2.059986115,3.624002695,0.720875919,1.73107183,0,TAZ
14203,15.66688633,15.66688633,0.12056645,0.070669487,3.660094023,1.619074106,2.154333353,3.626475334,2.186056852,2.229617357,0,TAZ
14204,10.181717873,10.181717873,0.026857467,0.015711235,0.961297333,1.205931902,2.014844179,3.622052193,0.700330138,1.634693384,0,TAZ
14205,10.639680862,10.639680862,0.026857322,0.015711231,0.991314769,1.36082387,2.077138424,3.630804539,0.726766348,1.810264587,0,TAZ
14206,28.590738297,28.590738297,4.235907982E-4,5.120272544E-5,0.272812366,2.637330294,6.956513882,17.334251404,0.17121318,1.218141437,0,TAZ
14207,29.587266922,29.587266922,4.235907982E-4,5.120272544E-5,0.282268018,2.72926259,7.198990345,17.938510895,0.17717661,1.260584474,0,TAZ
14208,14.641950607,14.641950607,5.343179146E-5,6.436588592E-6,2.576887369,5.837463856,2.076242447,2.258808136,0.602107286,1.290382028,0,TAZ
14209,59.715427399,59.715427399,5.294884977E-5,6.400340681E-6,1.12104547,6.654410362,14.12712574,34.130134583,0.54291749,3.139735222,0,TAZ
14210,5.917453766,5.917453766,8.471815818E-5,1.024054473E-5,0.056453608,0.545852542,1.439798117,3.587702274,0.035435323,0.252116889,0,TAZ
14211,5.917453766,5.917453766,8.471815818E-5,1.024054473E-5,0.056453608,0.545852542,1.439798117,3.587702274,0.035435323,0.252116889,0,TAZ
14212,5.917453766,5.917453766,8.471815818E-5,1.024054473E-5,0.056453608,0.545852542,1.439798117,3.587702274,0.035435323,0.252116889,0,TAZ
14213,99.608093262,99.608093262,1.411969279E-4,1.706757394E-5,1.068276286,9.654087067,24.036520004,58.925136566,0.759268105,5.16465044,0,TAZ
14214,458.575408936,458.575408936,0.554947138,0.325362742,111.335494995,209.90914917,48.901607513,10.446480751,30.720056534,46.382312775,0,TAZ
14215,84.834747314,84.834747314,5.294884977E-5,6.400340681E-6,1.296526551,8.733297348,20.341785431,50.116630554,0.609593987,3.736853838,0,TAZ
14216,9.591999054,9.591999054,0.026856601,0.015711218,0.945592701,1.204220533,1.84472549,3.6206429,0.621023774,1.313225627,0,TAZ
14217,10.134723663,10.134723663,1.425133669E-4,1.716617771E-5,0.104315758,0.911709487,2.470020294,5.981600761,0.08672224,0.580195963,0,TAZ
14218,66.022789001,66.022789001,5.295754454E-5,6.400513485E-6,1.777327538,9.497447968,14.688821793,30.788703918,1.374836683,7.895588875,0,TAZ
14219,114.621459961,114.621459961,5.294884977E-5,6.400340681E-6,1.57916069,11.481191635,27.589513779,68.178192139,0.787843585,5.005494118,0,TAZ
14220,27.810474396,27.810474396,1.453275181E-4,1.737374623E-5,0.288700879,2.490245819,6.781299114,16.334421158,0.25208661,1.663558722,0,TAZ
14221,21.112379074,21.112379074,5.295985466E-5,6.401166502E-6,0.691954374,2.854565382,4.836836338,11.476382256,0.228482112,1.024099708,0,TAZ
14222,82.198188782,82.198188782,5.294884977E-5,6.400340681E-6,1.271509409,8.490068436,19.700256348,48.517921448,0.59381628,3.624560833,0,TAZ
14223,66.806167603,66.806167603,5.294884977E-5,6.400340681E-6,1.125460625,7.07011795,15.95505619,39.184768677,0.501707375,2.969002247,0,TAZ
14224,66.981369019,66.981369019,0.014920333,0.008728454,1.057429433,6.155983448,16.112514496,40.030570984,0.643577099,2.957641125,0,TAZ
14225,27.501224518,27.501224518,0.014920333,0.008728454,0.682818234,2.513846874,6.506171227,16.091268539,0.407320082,1.27614975,0,TAZ
14226,47.468204498,47.468204498,0.045446277,0.026630864,10.945023537,21.293607712,5.360663891,2.148885012,2.942404985,4.705543041,0,TAZ
14227,117.393417358,117.393417358,4.750445805E-5,5.722059086E-6,26.622337341,57.907978058,12.980321884,2.415581465,6.001090527,11.466058731,0,TAZ
14228,6.222248077,6.222248077,0.014921944,0.008728524,0.501606703,0.504641771,1.349634767,2.651082754,0.382628918,0.809002876,0,TAZ
14229,4.84374094,4.84374094,0.014921513,0.008728501,0.478850991,0.370283663,1.017514348,1.995944738,0.344931453,0.612565517,0,TAZ
14230,4.907762527,4.907762527,0.014921607,0.008728503,0.480542302,0.370352179,1.036036253,1.996091962,0.353568017,0.647521555,0,TAZ
14231,75.229988098,75.229988098,4.750445805E-5,5.722059086E-6,16.790111542,36.605678558,8.484603882,2.25962925,3.792544842,7.29736805,0,TAZ
14232,4.342424393,4.342424393,0.014920771,0.008728487,0.465607107,0.369747102,0.872479856,1.994792581,0.277303427,0.338844806,0,TAZ
14233,13.948814392,13.948814392,1.460026688E-4,1.742827772E-5,0.319373071,1.804610968,3.14956212,5.960161686,0.388766438,2.326176882,0,TAZ
14234,13.7899189,13.7899189,1.452295255E-4,1.737024832E-5,0.313389212,1.803460956,3.108552456,5.958930016,0.372673213,2.232750177,0,TAZ
14235,14.244164467,14.244164467,1.45223079E-4,1.736976446E-5,0.31766203,1.845479012,3.219060421,6.235161781,0.375265211,2.251374006,0,TAZ
14236,6.843665123,6.843665123,1.994855886E-12,4.864169506E-13,0.11067003,1.146557212,1.648421049,3.695550919,0.034914639,0.207551047,0,TAZ
14237,113.272125244,113.272125244,20.921035767,2.787987709,60.514011383,8.435972214,6.380545139,7.661853313,4.323749065,2.246968985,0,TAZ
14238,6.843665123,6.843665123,1.994855886E-12,4.864169506E-13,0.11067003,1.146557212,1.648421049,3.695550919,0.034914639,0.207551047,0,TAZ
14239,147.293014526,147.293014526,3.989711773E-12,9.728339011E-13,7.324131489,46.207401276,28.271886826,44.513870239,3.663798094,17.311920166,0,TAZ
14240,115.366287231,115.366287231,6.64951926E-13,1.62138979E-13,2.098150253,20.341821671,27.449316025,60.654151917,0.725403547,4.097443581,0,TAZ
14241,128.469696045,128.469696045,6.64951926E-13,1.62138979E-13,3.494780302,27.698194504,28.877983093,59.333332062,1.490425467,7.574976444,0,TAZ
14242,230.797195435,230.797195435,6.64951926E-13,1.62138979E-13,3.732537985,38.66967392,55.591983795,124.637786865,1.177208304,6.988012314,0,TAZ
14243,3.787140595E-4,3.787140595E-4,3.5094552E-5,4.173651632E-6,9.348116146E-5,1.153807352E-5,5.553956362E-5,1.462998898E-5,1.961500675E-5,1.446420792E-4,0,TAZ
14244,3.787140595E-4,3.787140595E-4,3.5094552E-5,4.173651632E-6,9.348116146E-5,1.153807352E-5,5.553956362E-5,1.462998898E-5,1.961500675E-5,1.446420792E-4,0,TAZ
14245,3.787140595E-4,3.787140595E-4,3.5094552E-5,4.173651632E-6,9.348116146E-5,1.153807352E-5,5.553956362E-5,1.462998898E-5,1.961500675E-5,1.446420792E-4,0,TAZ
14246,3.787140595E-4,3.787140595E-4,3.5094552E-5,4.173651632E-6,9.348116146E-5,1.153807352E-5,5.553956362E-5,1.462998898E-5,1.961500675E-5,1.446420792E-4,0,TAZ
14247,3.787140595E-4,3.787140595E-4,3.5094552E-5,4.173651632E-6,9.348116146E-5,1.153807352E-5,5.553956362E-5,1.462998898E-5,1.961500675E-5,1.446420792E-4,0,TAZ
14248,0.101874635,0.101874635,0.009361832,0.005943639,0.040049538,0.007717209,0.010912063,1.699790591E-4,0.015098831,0.012621544,0,TAZ
14249,49.224346161,49.224346161,0.009361832,0.005943639,1.231184125,10.418657303,10.16516304,25.487110138,0.340736032,1.566189766,0,TAZ
14250,0.101874635,0.101874635,0.009361832,0.005943639,0.040049538,0.007717209,0.010912063,1.699790591E-4,0.015098831,0.012621544,0,TAZ
14251,86.075012207,86.075012207,0.009443932,0.005949925,1.800339103,16.016624451,18.385938644,46.76014328,0.525772393,2.570798635,0,TAZ
14252,86.164299011,86.164299011,7.611766341E-5,6.053666766E-6,2.27022028,17.431558609,18.005214691,45.240959167,0.576798439,2.639469385,0,TAZ
14253,72.887550354,72.887550354,0.009353225,0.005943415,1.834005117,15.642457962,14.998258591,37.568973541,0.501660526,2.326898336,0,TAZ
14254,0.101874635,0.101874635,0.009361832,0.005943639,0.040049538,0.007717209,0.010912063,1.699790591E-4,0.015098831,0.012621544,0,TAZ
14255,0.101874635,0.101874635,0.009361832,0.005943639,0.040049538,0.007717209,0.010912063,1.699790591E-4,0.015098831,0.012621544,0,TAZ
14256,6.998067856,6.998067856,0.879953325,0.117264703,2.581383944,0.729058564,0.806412697,1.528488517,0.193255901,0.162249848,0,TAZ
14257,6.998067856,6.998067856,0.879953325,0.117264703,2.581383944,0.729058564,0.806412697,1.528488517,0.193255901,0.162249848,0,TAZ
14258,3.390875578,3.390875578,9.974279432E-13,2.432084753E-13,0.05483437,0.568091869,0.816753924,1.831057787,0.017299421,0.102838241,0,TAZ
14259,6.998067856,6.998067856,0.879953325,0.117264703,2.581383944,0.729058564,0.806412697,1.528488517,0.193255901,0.162249848,0,TAZ
14260,25.371921539,25.371921539,4.757731438,0.634026766,13.755449295,1.853499413,1.357634783,1.533044338,0.981302023,0.499233782,0,TAZ
14261,3.390875578,3.390875578,9.974279432E-13,2.432084753E-13,0.05483437,0.568091869,0.816753924,1.831057787,0.017299421,0.102838241,0,TAZ
14262,3.390875578,3.390875578,9.974279432E-13,2.432084753E-13,0.05483437,0.568091869,0.816753924,1.831057787,0.017299421,0.102838241,0,TAZ
14263,6.998067856,6.998067856,0.879953325,0.117264703,2.581383944,0.729058564,0.806412697,1.528488517,0.193255901,0.162249848,0,TAZ
14264,3.390875578,3.390875578,9.974279432E-13,2.432084753E-13,0.05483437,0.568091869,0.816753924,1.831057787,0.017299421,0.102838241,0,TAZ
14265,71.025550842,71.025550842,1.099997282,0.146623299,5.085432053,15.054310799,14.767429352,29.508638382,1.060955048,4.302166462,0,TAZ
14266,171.997512817,171.997512817,7.979423871E-13,1.945667748E-13,42.790576935,111.218032837,8.532300949,1.75065887,3.218868971,4.487069607,0,TAZ
14267,49.706737518,49.706737518,7.332210064,0.977143049,22.221609116,8.341872215,3.405471325,2.056107759,2.068114996,3.304207802,0,TAZ
14268,20.177000046,20.177000046,1.099997282,0.146623299,4.263091087,6.534715176,2.51956892,2.048785686,0.801598191,2.762620449,0,TAZ
14269,19.086853027,19.086853027,7.979423871E-13,1.945667748E-13,4.168087959,11.146556854,1.424106359,1.516352415,0.323234439,0.508515537,0,TAZ
14270,19.086853027,19.086853027,7.979423871E-13,1.945667748E-13,4.168087959,11.146556854,1.424106359,1.516352415,0.323234439,0.508515537,0,TAZ
14271,262.534179688,262.534179688,7.979423871E-13,1.945667748E-13,8.105211258,51.935768127,60.063121796,132.985702515,1.56496346,7.879423618,0,TAZ
14272,117.501472473,117.501472473,1.100022435,0.146623939,13.041164398,53.641769409,15.733891487,3.210394144,5.714716434,24.912893295,0,TAZ
14273,19.086853027,19.086853027,7.979423871E-13,1.945667748E-13,4.168087959,11.146556854,1.424106359,1.516352415,0.323234439,0.508515537,0,TAZ
14274,67.907905579,67.907905579,2.619056322E-4,1.710156357E-4,5.231702805,28.533737183,10.727889061,6.916495323,3.022932529,13.474713326,0,TAZ
14275,86.910362244,86.910362244,0.53842479,0.410847008,22.000686646,52.189155579,4.859171867,2.667003155,1.900247216,2.344824314,0,TAZ
14276,4.714392185,4.714392185,1.329903852E-12,3.24277958E-13,0.076237395,0.789830267,1.135547161,2.545757771,0.024051458,0.142967954,0,TAZ
14277,4.714392185,4.714392185,1.329903852E-12,3.24277958E-13,0.076237395,0.789830267,1.135547161,2.545757771,0.024051458,0.142967954,0,TAZ
14278,188.914825439,188.914825439,2.268510818,0.301609635,32.675544739,92.11492157,31.99826622,20.024927139,3.254249096,6.276795387,0,TAZ
14279,94.012023926,94.012023926,1.282210231,0.983304739,21.567140579,50.553249359,9.257613182,2.522341728,3.83389616,4.012263298,0,TAZ
14280,83.705284119,83.705284119,9.827528954,2.168857813,31.463504791,24.9348526,8.230970383,4.113052368,1.285598874,1.680916905,0,TAZ
14281,161.811981201,161.811981201,1.707526088,1.060524583,29.063879013,87.352592468,21.19140625,10.943798065,4.53831768,5.953939915,0,TAZ
14282,79.887428284,79.887428284,4.364161491,0.927830637,21.445514679,41.291213989,6.705577374,1.581860662,1.343247294,2.228024006,0,TAZ
14283,60.594738007,60.594738007,7.756779194,1.782245278,25.287855148,18.959758759,3.764777422,0.578533232,1.207000136,1.257790685,0,TAZ
14284,31.311115265,31.311115265,0.906804323,0.797955871,9.074511528,12.243852615,3.216710567,1.2523489,2.203323126,1.615607858,0,TAZ
14285,29.454687119,29.454687119,2.377356291,0.528645456,9.611143112,12.705462456,2.356065273,0.549383402,0.554436147,0.772195339,0,TAZ
14286,42.78130722,42.78130722,1.36890018,0.201681122,11.426956177,23.132730484,3.75676322,0.571923375,0.925738335,1.396615148,0,TAZ
14287,18.084831238,18.084831238,0.260907859,0.040227823,4.257360458,10.040440559,1.831688166,0.434540361,0.529915988,0.689750433,0,TAZ
14288,52.249164581,52.249164581,0.782289922,0.412538171,10.766703606,28.376867294,5.911533356,2.383224964,1.622665405,1.993343115,0,TAZ
14289,48.033977509,48.033977509,2.225420475,0.441483825,13.490084648,23.222171783,4.680854321,1.435720921,1.060668468,1.477571249,0,TAZ
14290,57.32245636,57.32245636,1.437068701,0.185793385,15.157893181,31.56473732,4.927350521,0.50479275,1.522163033,2.022655487,0,TAZ
14291,19.591043472,19.591043472,0,0,3.355979204,11.88948822,2.335180759,0.883139372,0.405682713,0.721571922,0,TAZ
14292,20.817947388,20.817947388,0.814288437,0.196333706,5.244314671,10.915021896,1.969842553,0.541027248,0.459034711,0.678084791,0,TAZ
14293,18.084831238,18.084831238,0.260907859,0.040227823,4.257360458,10.040440559,1.831688166,0.434540361,0.529915988,0.689750433,0,TAZ
14294,30.69959259,30.69959259,1.84844625,0.295980901,9.696311951,13.597316742,2.952922821,0.891640961,0.569868207,0.847103834,0,TAZ
14295,27.341165543,27.341165543,0.517279267,0.325292736,6.791680813,13.655640602,2.805887222,0.889045715,1.188698649,1.167640924,0,TAZ
14296,40.049446106,40.049446106,1.482305288,0.353194922,10.809017181,19.382825851,4.168767452,1.409474611,1.082813859,1.361046195,0,TAZ
14297,19.591043472,19.591043472,0,0,3.355979204,11.88948822,2.335180759,0.883139372,0.405682713,0.721571922,0,TAZ
14298,29.877817154,29.877817154,0.015823644,0.013607666,5.154032707,17.941249847,3.601944923,1.402361155,0.642120481,1.106676459,0,TAZ
14299,20.375263214,20.375263214,0.114662662,0.008048518,3.874319077,11.951896667,2.390615702,0.883520007,0.421327829,0.730872571,0,TAZ
14300,59.522556305,59.522556305,0,0,10.109808922,35.88659668,7.24963665,2.865311146,1.223640203,2.187565327,0,TAZ
